,item,rate,num_rate,num_sold,price
1124,▽┇【全場299免運】無袖T恤男夏季坎肩個性潮流嘻哈潮牌港風背心網紅ins馬甲夏天外穿汗衫 背心男 T恤 無袖坎肩,5.0,1,4,$90 - $106
1125,現貨 新品熱賣 男士背心☬♂▧特價2件裝 背心男純棉夏季修身運動吊帶緊身打底汗衫男士背心,5.0,1,1,$85 - $143
1126,蝦皮優選【大尺碼】短袖男 潮流男士球服坎肩背心 學生汗衫純棉打底衫 韓版男生印花潮流T 青少年無袖運動圓筒T恤 男裝休閑版型背心,5.0,1,3,$255
1127,現貨實拍批發價跨境夏季男士無袖T恤簡約圓領印花純棉寬松休閑男背心網紅半袖男背心 運動背心 無袖T恤 速乾背心,5.0,1,2,$305
1128,2020纯棉男生短袖连帽t恤 休闲宽松男生连帽衫 韩版夏季新款纯色 男生短袖帽t 連帽無袖男坎肩背心 側開衩設計帽T,5.0,1,2,$235
1129,蝦皮優選火星人} S-XL號 Under Armour Sportstyle Logo 男排汗運動背心 UA 1329589,5.0,3,3,$500
1130,*世偉運動精品* MIZUNO U2TA6A0109 男田徑服 特價三件1000,5.0,3,3,$390
1131,【現貨】馬甲 男 中老年外套多口袋多兜馬夾戶外背心釣魚攝影加肥大碼坎肩,5.0,1,6,$392
1132,蝦皮優選赤曜工裝背心 復古V領條紋水洗牛仔馬甲男夏季寬松緝明線休閑百搭坎肩,1.0,1,1,$650
1133,❐新款運動背心男純棉健身衣顯肌肉狗兄弟坎肩無袖上衣汗衫跑步訓練,5.0,3,5,$213
1134,實拍 男裝 NIKE 羽絨背心 928860-010,5.0,6,7,"$1,860"
1135,蝦皮優選【現貨免運】2020新款GD十字背心男 夏季潮流寬鬆學生外穿跳舞t恤 健身運動汗衫權志龍同款衣服 韓版背心正韓上衣高CP,4.5,2,6,$169
1136,蝦皮優選【現貨免運】韓版刺繡背心 夏季休閒背心男 無袖T恤 運動背心 潮牌寬鬆健身坎袖 韓版短袖t恤 港風潮流砍袖帥t 吸濕排汗,5.0,1,3,$169
1137,✔♂✎背心男青少年連帽坎肩韓版修身無袖印花t恤汗衫運動健身潮流背心,5.0,1,1,$205
1138,【吉普盾馬甲】吉普盾新款馬甲 多口袋工作背心 男 戰術背心 口袋工裝背心 女嘻哈 復古 黑 古著 軍裝背心 釣魚背心,5.0,4,5,$592
1139,【開心買場】英倫復古男士修身款格子西裝馬甲 休閑西服小馬夾背心坎肩男春秋,5.0,1,1,$955
1140,秋季潮牌ins毛衣背心男 JCJ403 新款無袖坎肩馬甲 韓版潮流寬鬆青年針織衫 百搭毛衣 坎肩學院風,5.0,1,1,$225
1141,秋冬季男士羽絨棉馬甲外套休閑保暖背心男加絨加厚大碼坎肩馬夾男牛仔 外套 黑,5.0,1,1,$799
1142,【現貨】肌肉健身兄弟夏季新透氣戶外上衣 男V領速干網眼運動籃球訓練背心,5.0,1,1,$455
1143,熱賣 Adidas馬甲 愛迪達連帽馬甲 男棉衣 秋冬棉衣連帽羽絨馬甲保暖時尚加厚馬甲 無袖馬甲 立領男生馬甲,5.0,3,3,$599
1144,【超贊C/P值】&男士撞色背心秋冬 立領 不起球 拉鏈保暖寬松加絨厚款中老年毛衣背心男冬季 修身,5.0,2,3,$481 - $703
1145,热卖中{現貨推薦}Hot!廠家直銷爸爸馬甲男春秋大碼純棉多口袋老年人背心坎肩V領馬夾男裝系扣,4.0,1,1,$558
1146,現貨羽絨馬甲男季輕薄青年立領背心男士潮流寬松鴨絨保暖坎肩好質量,4.0,1,1,$524 - $549
