,item,rate,num_rate,num_sold,price
136,【限時下殺】男士短袖t恤 韓版打底衫t恤男 學生短袖上衣 休閒短T 夏季新款印花短t 修身顯瘦打底衫t恤男 日系經典百搭,4.7,37,65,$69
137,nike短袖T恤 男夏季圓領短袖 時尚字母T恤 休閒運動短T 男短T 純棉上衣短袖 透氣短袖 大碼短T 潮牌T恤,4.9,82,271,$175
138,蝦皮優選男生短袖T恤 歐美爆款韓潮流男神時尚英倫學院風百搭夏季新款日系Bf風圓領休閒學院印花字母T恤男街頭潮流短袖素面連帽,4.9,210,577,$280
139,◇大尺碼男飾◇【金棉內衣】休閒外穿.紅.白.黑.藍四色【40-54最大54號】【長袖210元.短袖190元】100%純棉,5.0,95,552,$190 - $210
140,短袖透氣跑步運動速幹衣男夏季排汗快幹上衣光闆純色速幹T恤男,5.0,20,216,$99 - $124
141,【現貨】歐美爆款韓潮流男神時尚英倫學院風搖滾龐克仿舊性感百搭夏季新款日系Bf風純色圓領休閒學院素色寬鬆T恤男街頭間約短袖,4.6,24,120,$39
142,現貨  當天發貨℡❣❈亞麻襯衫男短袖襯衣寬松大碼男裝中國風棉麻長袖男士休閑外套上衣,4.8,12,41,$184 - $220
143,【台灣出貨 活動免運 限量優惠】排汗衫 背心 短袖  男短袖 男內衣 男生內衣 內搭 吊嘎 男背心 涼感 舒適 排汗,5.0,18,100,$69
144,【三套750】愛迪達短套 Adidas 三葉草運動套裝 Adidas短袖 愛迪達短袖 短袖T恤 男短袖 套裝 短褲,4.6,17,64,$299
145,2020夏季新款 潮牌短袖T恤男 韓版潮流寬鬆百搭圓領短袖T恤 學生情侶裝印花短T上衣 男生衣著 休闲短袖上衣,4.8,116,275,$99
146,蝦皮優選三色可選 夏季INS潮流印花短袖男 韓版 oversize 情侶T恤 bf學院風五分袖 街頭帥氣百搭TEE,4.7,106,302,$159
147,情侶裝T恤 夏季潮牌假兩件短袖t恤男 韓版寬松潮流短袖上衣 短袖丅恤帥氣網紅五分袖上衣 情侶裝上衣 班服 跳舞街舞衣服,4.8,692,"1,696",$199
148,[買一送一] FP大尺碼加大純棉男短袖刺繡立領襯衫素面POLO衫運動短袖棉制服排汗速乾免燙寬鬆落肩【26-1049】,4.7,200,509,$199
149,北緯20   韓版潮流夏季薄款純色五分袖t恤   男百搭學生內搭短袖打底衫,3.8,6,65,$39
150,五色可選 2020新款 夏季運動套裝 男跑步健身房速乾T卹 休閒短袖短褲套裝 圓領印花套裝 情侶套裝,4.7,54,143,$199
151,全店任選3件450⚠️男T恤短袖 短袖短T V領T恤 棉質 男女潮流T 短袖短T 大尺碼 短袖  潮T 大呎碼T恤,5.0,12,58,$175
152,【台灣出貨 活動免運 】陽離子 短袖上衣 上衣 男生上衣 速乾衣 男生短袖 內搭衣 短袖男生 男上衣,5.0,9,39,$100
153,【限時特價】 Adidas愛迪達 短袖T恤男 純棉短T 圓領短袖T恤 夏季吸汗短T  短袖休閒運動 圖案LOGO印花潮T,4.8,53,123,$488
154,上新季 款號220 NIKE 短T 運動上衣 耐吉 男短袖 短袖 跑步衫 速乾衣 休閒短袖 健身衣 藍黑灰綠C,5.0,20,70,$159
155,[現貨] 型男紳士休閒百搭機能 男上衣 短袖上衣 POLO衫,4.9,121,317,$180
156,蝦皮優選80-140kg大尺碼t恤 大尺碼男裝潮牌大碼男t恤短袖寬鬆圓領加肥加大胖人男裝中國風T恤夏大尺碼t恤 oversize,4.9,150,296,$299 - $395
157,◇大尺碼男飾◇【金棉內衣】休閒外穿.紅.白.黑.藍四色【40-54最大54號】【短袖190元.長袖210元】100%純棉,4.9,53,276,$190 - $210
158,Nike 耐吉 短袖 男T恤 排汗衫  訓練 運動短袖 T恤 運動上衣 運動短袖 短T 短袖夏季速乾衣 透氣凉爽彈力hg,4.9,14,37,$180
159,🔥限時下殺 特價 現貨🔥tee t恤男 男生短袖T恤 短袖 寬鬆 潮牌半袖 純棉男士體恤 大碼男裝 休閒半袖上衣,4.9,14,46,$98
160,Adidas 愛迪達 男 短袖 運動上衣 迷彩短袖 短袖T恤 圓領短袖 休閒服運動短袖 短T 速乾衣排汗衫 夏季男生衣著,4.9,182,438,$200
161,【現貨】花樣排汗衫 涼感衣 男短袖 排汗衣 吸濕排汗圓領運動休閒T恤 男士涼感衣  涼感吸濕透氣舒適彈性佳短袖夏季T恤,5.0,68,333,$99
162,💋現貨❤️👍夏季 男T恤 短袖 七宗罪 文字T 傲慢 憤怒 暴食 色欲 強欲 怠惰 學生 寬鬆 個性 加大尺碼 潮T,4.9,192,626,$69 - $129
